"年月日","都道府県ID","商品ID","数量"
"2016/10/31","43","4","9"
"2016/10/31","46","6","9"
"2016/11/30","1","8","9"
"2016/11/30","3","1","9"
"2016/11/30","4","2","9"
"2016/11/30","7","6","9"
"2016/11/30","9","3","9"
"2016/11/30","9","9","9"
"2018/1/1","3","13","9"
"2018/1/1","6","4","9"
"2018/1/1","7","4","9"
"2018/1/1","7","10","9"
"2018/1/1","13","1","9"
"2018/1/1","20","2","9"
"2018/1/1","21","4","9"
"2018/1/1","22","3","9"
"2018/1/1","25","4","9"
"2018/1/1","35","13","9"
"2018/1/1","42","10","9"
"2018/1/1","43","1","9"
"2018/1/1","47","10","9"
"2018/2/1","6","4","9"
"2018/2/1","7","12","9"
"2018/2/1","18","12","9"
"2018/2/1","20","4","9"
"2018/2/1","21","1","9"
"2018/2/1","23","12","9"
"2018/2/1","38","6","9"
"2018/2/1","38","8","9"
"2018/2/1","47","10","9"
"2018/3/1","1","4","9"
"2018/3/1","3","1","9"
"2018/3/1","6","3","9"
"2018/3/1","6","7","9"
"2018/3/1","6","10","9"
"2016/11/30","22","13","9"
"2016/11/30","23","6","9"
"2016/11/30","25","6","9"
"2016/11/30","35","13","9"
"2016/11/30","42","6","9"
"2016/11/30","42","8","9"
"2016/11/30","46","6","9"
"2016/11/30","47","6","9"
"2016/12/31","1","7","9"
"2016/12/31","6","2","9"
"2016/12/31","7","4","9"
"2016/12/31","7","13","9"
"2016/12/31","10","6","9"
"2016/12/31","10","14","9"
"2016/12/31","14","3","9"
"2016/12/31","17","4","9"
"2016/12/31","18","13","9"
"2016/12/31","24","10","9"
"2016/12/31","25","3","9"
"2016/12/31","33","2","9"
"2016/12/31","42","4","9"
"2016/12/31","42","13","9"
"2017/3/1","13","3","9"
"2018/4/1","32","1","9"
"2018/4/1","33","12","9"
"2018/4/1","38","9","9"
"2018/4/1","43","1","9"
"2018/4/1","47","8","9"
"2018/5/1","1","9","9"
"2018/5/1","3","1","9"
"2018/5/1","4","8","9"
"2018/5/1","5","13","9"
"2018/5/1","6","1","9"
"2018/5/1","7","8","9"
"2018/5/1","7","16","9"
"2018/5/1","17","8","9"
"2018/5/1","17","16","9"
"2018/5/1","18","16","9"
"2018/5/1","25","8","9"
"2018/5/1","27","10","9"
"2018/5/1","31","10","9"
"2018/5/1","32","3","9"
"2018/5/1","33","12","9"
"2018/6/1","1","8","9"
"2018/6/1","6","9","9"
"2018/6/1","6","2","9"
"2018/6/1","10","13","9"
"2018/6/1","11","3","9"
"2018/6/1","13","4","9"
"2018/6/1","13","13","9"
"2018/6/1","14","8","9"
"2018/6/1","15","10","9"
"2018/6/1","16","10","9"
"2018/6/1","17","16","9"
"2018/6/1","18","16","9"
"2018/6/1","20","16","9"
"2018/6/1","21","8","9"
"2018/6/1","21","9","9"
"2018/6/1","27","3","9"
"2018/6/1","28","3","9"
"2018/6/1","31","3","9"
"2018/6/1","32","13","9"
"2018/6/1","32","1","9"
"2018/6/1","37","10","9"
"2018/6/1","38","9","9"
"2018/6/1","40","10","9"
"2018/6/1","43","13","9"
"2018/6/1","47","12","9"
"2018/7/1","6","8","9"
"2018/7/1","16","13","9"
"2018/7/1","17","12","9"
"2018/7/1","18","12","9"
"2018/7/1","20","2","9"
"2018/7/1","21","8","9"
"2018/7/1","25","8","9"
"2018/7/1","25","2","9"
"2018/7/1","28","3","9"
"2018/7/1","30","16","9"
"2018/7/1","40","13","9"
"2018/7/1","46","10","9"
"2018/8/1","5","17","9"
"2018/8/1","6","7","9"
"2018/8/1","7","13","9"
"2018/8/1","18","1","9"
"2018/8/1","18","10","9"
"2018/8/1","18","2","9"
"2018/8/1","20","10","9"
"2018/8/1","20","12","9"
"2018/8/1","21","8","9"
"2018/8/1","24","3","9"
"2018/8/1","25","12","9"
"2018/8/1","25","2","9"
"2018/8/1","37","3","9"
"2018/9/1","3","1","9"
"2018/9/1","3","2","9"
"2018/9/1","4","4","9"
"2018/9/1","5","9","9"
"2018/9/1","7","10","9"
"2018/9/1","7","12","9"
"2018/9/1","13","6","9"
"2018/9/1","13","16","9"
"2018/9/1","14","7","9"
"2018/9/1","20","12","9"
"2018/9/1","21","1","9"
"2018/9/1","21","14","9"
"2018/9/1","28","3","9"
"2018/9/1","30","1","9"
"2018/9/1","33","7","9"
"2018/9/1","35","1","9"
"2018/9/1","35","7","9"
"2018/10/1","1","12","9"
"2018/10/1","4","6","9"
"2018/10/1","6","12","9"
"2018/10/1","7","6","9"
"2018/10/1","21","12","9"
"2018/10/1","22","4","9"
"2018/10/1","23","7","9"
"2018/10/1","36","16","9"
"2018/10/1","38","4","9"
"2018/10/1","42","8","9"
"2018/10/1","43","1","9"
"2018/10/1","46","8","9"
"2018/11/1","1","12","9"
"2018/11/1","6","12","9"
"2018/11/1","7","8","9"
"2018/11/1","7","16","9"
"2018/11/1","9","1","9"
"2018/11/1","12","6","9"
"2018/11/1","15","3","9"
"2018/11/1","18","8","9"
"2018/11/1","30","7","9"
"2018/11/1","31","6","9"
"2018/11/1","35","10","9"
"2018/11/1","35","13","9"
"2018/11/1","38","7","9"
"2018/11/1","42","3","9"
"2018/11/1","46","16","9"
"2016/1/1","5","16","10"
"2016/1/1","6","10","10"
"2016/1/1","10","1","10"
"2016/1/1","20","10","10"
"2016/1/1","25","10","10"
"2016/1/1","30","7","10"
"2016/1/1","33","7","10"
"2016/1/1","38","9","10"
"2016/2/1","1","1","10"
"2016/2/1","1","13","10"
"2016/2/1","9","3","10"
"2016/2/1","9","4","10"
"2016/2/1","9","9","10"
"2016/2/1","10","10","10"
"2016/2/1","13","16","10"
"2016/2/1","20","1","10"
"2016/2/1","20","13","10"
"2016/2/1","21","1","10"
"2016/2/1","23","13","10"
"2016/2/1","43","7","10"
"2016/2/1","43","9","10"
"2016/2/29","1","8","10"
"2016/2/29","13","12","10"
"2016/2/29","17","4","10"
"2016/2/29","20","10","10"
"2016/2/29","23","10","10"
"2016/2/29","25","10","10"
"2016/2/29","30","8","10"
"2016/2/29","32","3","10"
"2016/2/29","32","12","10"
"2016/2/29","43","3","10"
"2016/2/29","46","4","10"
"2016/2/29","46","10","10"
"2016/3/31","9","8","10"
"2016/3/31","10","13","10"
"2016/3/31","30","10","10"
"2016/3/31","32","4","10"
"2016/3/31","35","9","10"
"2016/3/31","35","10","10"
"2017/4/1","13","6","10"
"2017/4/1","22","12","10"
"2017/4/1","24","10","10"
"2017/4/1","30","3","10"
"2017/5/1","1","8","10"
"2017/5/1","13","12","10"
"2017/5/1","17","4","10"
"2017/9/1","23","13","10"
"2017/9/1","43","7","10"
"2017/9/1","43","9","10"
"2017/10/1","6","8","10"
"2017/10/1","9","7","10"
"2017/10/1","10","1","10"
"2017/10/1","10","13","10"
"2017/10/1","14","8","10"
"2017/10/1","17","6","10"
"2017/10/1","17","2","10"
"2017/10/1","18","6","10"
"2017/10/1","38","13","10"
"2017/10/1","43","16","10"
"2017/10/1","46","2","10"
"2017/11/1","10","2","10"
"2017/11/1","14","2","10"
"2017/11/1","18","8","10"
"2017/11/1","25","2","10"
"2017/11/1","32","4","10"
"2017/11/1","42","8","10"
"2017/11/1","43","13","10"
"2017/11/1","47","8","10"
"2017/12/1","4","4","10"
"2017/12/1","7","2","10"
"2017/12/1","13","14","10"
"2017/12/1","15","2","10"
"2017/12/1","16","10","10"
"2017/12/1","21","3","10"
"2017/12/1","22","8","10"
"2017/12/1","23","13","10"
"2017/12/1","29","2","10"
"2017/12/1","36","10","10"
"2017/12/1","37","10","10"
"2017/12/1","46","4","10"
"2018/1/1","1","4","10"
"2017/5/1","10","2","10"
"2017/5/1","14","2","10"
"2017/5/1","18","8","10"
"2017/5/1","25","2","10"
"2017/5/1","32","4","10"
"2017/5/1","42","8","10"
"2017/5/1","43","13","10"
"2017/5/1","47","8","10"
"2016/5/31","6","8","10"
"2016/5/31","9","7","10"
"2016/5/31","10","1","10"
"2016/5/31","10","13","10"
"2016/5/31","14","8","10"
"2016/5/31","17","6","10"
"2016/5/31","17","2","10"
"2016/5/31","18","6","10"
"2016/5/31","38","13","10"
"2016/5/31","43","16","10"
"2016/5/31","46","2","10"
"2016/6/30","4","4","10"
"2016/6/30","7","2","10"
"2016/6/30","13","14","10"
"2016/6/30","15","2","10"
"2016/6/30","16","10","10"
"2016/6/30","21","3","10"
"2016/6/30","22","8","10"
"2016/6/30","23","13","10"
"2016/6/30","29","2","10"
"2016/6/30","36","10","10"
"2016/6/30","37","10","10"
"2016/6/30","46","4","10"
"2016/7/31","9","8","10"
"2016/7/31","10","13","10"
"2018/3/1","14","8","10"
"2018/3/1","21","8","10"
"2018/3/1","30","12","10"
"2018/3/1","32","7","10"
"2018/3/1","33","8","10"
"2018/3/1","35","14","10"
"2018/3/1","38","12","10"
"2018/3/1","42","9","10"
"2018/3/1","46","9","10"
"2018/4/1","3","7","10"
"2018/4/1","3","12","10"
"2018/4/1","4","8","10"
"2018/4/1","5","17","10"
"2018/4/1","9","14","10"
"2018/4/1","10","4","10"
"2018/4/1","10","10","10"
"2018/4/1","20","14","10"
"2018/4/1","22","7","10"
"2017/5/1","20","10","10"
"2017/5/1","23","10","10"
"2017/5/1","25","10","10"
"2017/5/1","30","8","10"
"2017/5/1","32","3","10"
"2017/5/1","32","12","10"
"2017/5/1","43","3","10"
"2017/5/1","46","4","10"
"2017/5/1","46","10","10"
"2017/6/1","5","13","10"
"2017/6/1","7","1","10"
"2017/6/1","7","7","10"
"2017/6/1","7","10","10"
"2017/6/1","18","4","10"
"2017/6/1","21","4","10"
"2017/6/1","25","4","10"
"2017/6/1","40","1","10"
"2017/6/1","46","7","10"
"2017/6/1","46","10","10"
"2017/6/1","47","7","10"
"2017/7/1","5","16","10"
"2017/7/1","6","10","10"
"2017/7/1","10","1","10"
"2017/7/1","20","10","10"
"2017/7/1","25","10","10"
"2017/7/1","30","7","10"
"2017/7/1","33","7","10"
"2017/7/1","38","9","10"
"2017/8/1","9","8","10"
"2017/8/1","10","13","10"
"2017/8/1","30","10","10"
"2017/8/1","32","4","10"
"2017/8/1","35","9","10"
"2017/8/1","35","10","10"
"2017/9/1","1","1","10"
"2017/9/1","1","13","10"
"2017/9/1","9","3","10"
"2017/9/1","9","4","10"
"2017/9/1","9","9","10"
"2017/9/1","10","10","10"
"2017/9/1","13","16","10"
"2017/9/1","20","1","10"
"2017/9/1","20","13","10"
"2017/9/1","21","1","10"
"2016/7/31","30","10","10"
"2016/7/31","32","4","10"
"2016/7/31","35","9","10"
"2016/7/31","35","10","10"
"2016/8/31","10","2","10"
"2016/8/31","14","2","10"
"2016/8/31","18","8","10"
"2016/8/31","25","2","10"
"2016/8/31","32","4","10"
"2016/8/31","42","8","10"
"2016/8/31","43","13","10"
"2016/8/31","47","8","10"
"2016/9/30","5","16","10"
"2016/9/30","6","10","10"
"2016/9/30","10","1","10"
"2016/9/30","20","10","10"
"2016/9/30","25","10","10"
"2016/9/30","30","7","10"
"2016/9/30","33","7","10"
"2016/9/30","38","9","10"
"2016/10/31","10","2","10"
"2016/10/31","14","2","10"
"2016/10/31","18","8","10"
"2016/10/31","25","2","10"
"2016/10/31","32","4","10"
"2016/10/31","42","8","10"
"2016/10/31","43","13","10"
"2016/10/31","47","8","10"
"2016/11/30","6","8","10"
"2016/11/30","9","7","10"
"2016/11/30","10","1","10"
"2016/11/30","10","13","10"
"2018/1/1","10","3","10"
"2018/1/1","17","10","10"
"2018/1/1","25","2","10"
"2018/1/1","38","3","10"
"2018/1/1","38","13","10"
"2018/2/1","1","4","10"
"2018/2/1","3","8","10"
"2018/2/1","4","10","10"
"2018/2/1","5","9","10"
"2018/2/1","6","12","10"
"2018/2/1","9","14","10"
"2018/2/1","14","4","10"
"2018/2/1","16","10","10"
"2018/2/1","20","12","10"
"2018/2/1","21","4","10"
"2018/2/1","22","6","10"
"2018/2/1","32","3","10"
"2018/2/1","32","16","10"
"2018/2/1","42","2","10"
"2018/2/1","43","2","10"
"2018/2/1","46","10","10"
"2018/3/1","1","8","10"
"2018/3/1","3","4","10"
"2018/3/1","9","13","10"
"2018/3/1","10","6","10"
"2016/11/30","14","8","10"
"2016/11/30","17","6","10"
"2016/11/30","17","2","10"
"2016/11/30","18","6","10"
"2016/11/30","38","13","10"
"2016/11/30","43","16","10"
"2016/11/30","46","2","10"
"2016/12/31","4","4","10"
"2016/12/31","7","2","10"
"2016/12/31","13","14","10"
"2016/12/31","16","10","10"
"2016/12/31","21","3","10"
"2016/12/31","22","8","10"
"2016/12/31","23","13","10"
"2016/12/31","29","2","10"
"2016/12/31","36","10","10"
"2016/12/31","37","10","10"
"2017/3/1","1","2","10"
"2017/3/1","9","12","10"
"2017/3/1","16","3","10"
"2017/3/1","29","2","10"
"2017/3/1","32","3","10"
"2018/4/1","30","12","10"
"2018/4/1","32","16","10"
"2018/4/1","35","7","10"
"2018/4/1","35","12","10"
"2018/4/1","46","8","10"
"2018/5/1","2","14","10"
"2018/5/1","12","10","10"
"2018/5/1","13","4","10"
"2018/5/1","14","9","10"
"2018/5/1","20","9","10"
"2018/5/1","20","16","10"
"2018/5/1","22","1","10"
"2018/5/1","28","10","10"
"2018/5/1","30","12","10"
"2018/5/1","31","14","10"
"2018/5/1","33","9","10"
"2018/5/1","35","12","10"
"2018/5/1","38","12","10"
"2018/5/1","43","4","10"
"2018/5/1","43","6","10"
"2018/5/1","43","1","10"
"2018/6/1","1","9","10"
"2018/6/1","3","9","10"
"2018/6/1","6","8","10"
"2018/6/1","9","6","10"
"2018/6/1","12","3","10"
"2018/6/1","16","12","10"
"2018/6/1","20","2","10"
"2018/6/1","30","8","10"
"2018/6/1","32","4","10"
"2018/6/1","33","8","10"
"2018/6/1","35","9","10"
"2018/6/1","42","12","10"
"2018/6/1","46","12","10"
"2018/7/1","4","10","10"
"2018/7/1","4","12","10"
"2018/7/1","7","12","10"
"2018/7/1","14","8","10"
"2018/7/1","16","9","10"
"2018/7/1","23","12","10"
"2018/7/1","25","12","10"
"2018/7/1","30","8","10"
"2018/7/1","32","6","10"
"2018/7/1","35","8","10"
"2018/7/1","42","10","10"
"2018/7/1","42","13","10"
"2018/8/1","1","7","10"
"2018/8/1","4","13","10"
"2018/8/1","5","9","10"
"2018/8/1","6","10","10"
"2018/8/1","13","16","10"
"2018/8/1","14","8","10"
"2018/8/1","19","2","10"
"2018/8/1","20","2","10"
"2018/8/1","25","10","10"
"2018/8/1","30","7","10"
"2018/8/1","33","8","10"
"2018/8/1","36","3","10"
"2018/8/1","40","3","10"
"2018/9/1","1","13","10"
"2018/9/1","6","8","10"
"2018/9/1","8","14","10"
"2018/9/1","10","2","10"
"2018/9/1","14","8","10"
"2018/9/1","17","4","10"
"2018/9/1","17","10","10"
"2018/9/1","18","4","10"
"2018/9/1","20","4","10"
"2018/9/1","20","8","10"
"2018/9/1","21","8","10"
"2018/9/1","25","4","10"
"2018/9/1","25","10","10"
"2018/9/1","30","13","10"
"2018/9/1","32","6","10"
"2018/9/1","32","16","10"
"2018/9/1","37","3","10"
"2018/9/1","40","3","10"
"2018/10/1","2","14","10"
"2018/10/1","3","4","10"
"2018/10/1","13","1","10"
"2018/10/1","15","8","10"
"2018/10/1","16","16","10"
"2018/10/1","17","14","10"
"2018/10/1","23","6","10"
"2018/10/1","25","6","10"
"2018/10/1","25","7","10"
"2018/10/1","32","1","10"
"2018/10/1","32","13","10"
"2018/10/1","33","4","10"
"2018/10/1","40","16","10"
"2018/10/1","43","13","10"
"2018/10/1","47","16","10"
"2018/11/1","3","7","10"
"2018/11/1","6","16","10"
"2018/11/1","7","3","10"
"2018/11/1","10","10","10"
"2018/11/1","10","13","10"
"2018/11/1","18","3","10"
"2018/11/1","18","16","10"
"2018/11/1","28","14","10"
"2018/11/1","31","14","10"
"2018/11/1","32","4","10"
"2018/11/1","35","7","10"
"2018/11/1","35","14","10"
"2018/11/1","43","4","10"
"2018/11/1","46","8","10"
"2016/1/1","3","4","11"
"2016/1/1","3","7","11"
"2016/1/1","10","4","11"
"2016/1/1","10","9","11"
"2016/2/1","6","1","11"
"2016/2/1","18","1","11"
"2016/2/1","30","13","11"
"2016/2/1","43","6","11"
"2016/2/29","3","8","11"
"2016/2/29","7","4","11"
"2016/2/29","10","7","11"
"2016/2/29","35","7","11"
"2016/3/31","9","4","11"
"2016/3/31","10","9","11"
"2016/3/31","13","1","11"
"2016/3/31","32","3","11"
"2017/4/1","13","12","11"
"2017/4/1","35","3","11"
"2017/4/1","38","3","11"
"2017/5/1","3","8","11"
"2017/5/1","7","4","11"
"2017/5/1","10","7","11"
"2017/9/1","30","13","11"
"2017/9/1","43","6","11"
"2017/10/1","20","6","11"
"2017/10/1","21","8","11"
"2017/10/1","32","16","11"
"2017/11/1","6","6","11"
"2017/11/1","6","8","11"
"2017/11/1","9","1","11"
"2017/11/1","20","6","11"
"2017/11/1","21","14","11"
"2017/11/1","23","8","11"
"2017/11/1","30","14","11"
"2017/11/1","43","3","11"
"2017/11/1","46","8","11"
"2017/12/1","13","6","11"
"2017/12/1","18","4","11"
"2017/12/1","20","2","11"
"2017/12/1","23","4","11"
"2017/12/1","25","2","11"
"2017/12/1","25","4","11"
"2017/12/1","25","13","11"
"2017/12/1","38","8","11"
"2018/1/1","1","2","11"
"2017/5/1","6","6","11"
"2017/5/1","6","8","11"
"2017/5/1","9","1","11"
"2017/5/1","20","6","11"
"2017/5/1","21","14","11"
"2017/5/1","23","8","11"
"2017/5/1","30","14","11"
"2017/5/1","43","3","11"
"2017/5/1","46","8","11"
"2016/5/31","20","6","11"
"2016/5/31","21","8","11"
"2016/5/31","32","16","11"
"2016/6/30","13","6","11"
"2016/6/30","18","4","11"
"2016/6/30","20","2","11"
"2016/6/30","23","4","11"
"2016/6/30","25","2","11"
"2016/6/30","25","4","11"
"2016/6/30","25","13","11"
"2016/6/30","38","8","11"
"2016/7/31","9","4","11"
"2016/7/31","10","9","11"
"2016/7/31","13","1","11"
"2018/3/1","11","17","11"
"2018/3/1","22","4","11"
"2018/3/1","22","12","11"
"2018/3/1","30","8","11"
"2018/3/1","32","16","11"
"2018/3/1","33","4","11"
"2018/3/1","35","4","11"
"2018/3/1","35","8","11"
"2018/3/1","38","4","11"
"2018/3/1","38","8","11"
"2018/3/1","43","6","11"
"2018/3/1","43","16","11"
"2018/4/1","9","1","11"
"2018/4/1","13","4","11"
"2018/4/1","13","16","11"
"2018/4/1","22","12","11"
"2017/5/1","35","7","11"
"2017/6/1","1","4","11"
"2017/6/1","14","4","11"
"2017/6/1","18","1","11"
"2017/6/1","20","7","11"
"2017/6/1","42","1","11"
"2017/6/1","47","1","11"
"2017/7/1","3","4","11"
"2017/7/1","3","7","11"
"2017/7/1","10","4","11"
"2017/7/1","10","9","11"
"2017/8/1","9","4","11"
"2017/8/1","10","9","11"
"2017/8/1","13","1","11"
"2017/8/1","32","3","11"
"2017/9/1","6","1","11"
"2017/9/1","18","1","11"
"2016/7/31","32","3","11"
"2016/8/31","6","6","11"
"2016/8/31","6","8","11"
"2016/8/31","9","1","11"
"2016/8/31","20","6","11"
"2016/8/31","21","14","11"
"2016/8/31","23","8","11"
"2016/8/31","30","14","11"
"2016/8/31","43","3","11"
"2016/8/31","46","8","11"
"2016/9/30","3","4","11"
"2016/9/30","3","7","11"
"2016/9/30","10","4","11"
"2016/9/30","10","9","11"
"2016/10/31","6","6","11"
"2016/10/31","6","8","11"
"2016/10/31","9","1","11"
"2016/10/31","20","6","11"
"2016/10/31","21","14","11"
"2016/10/31","23","8","11"
"2016/10/31","30","14","11"
"2016/10/31","43","3","11"
"2016/10/31","46","8","11"
"2018/1/1","10","13","11"
"2018/1/1","20","4","11"
"2018/1/1","21","2","11"
"2018/1/1","30","3","11"
"2018/1/1","32","1","11"
"2018/1/1","43","6","11"
"2018/2/1","13","8","11"
"2018/2/1","32","13","11"
"2018/2/1","33","4","11"
"2018/3/1","9","3","11"
"2018/3/1","10","1","11"
"2016/11/30","20","6","11"
"2016/11/30","32","16","11"
"2016/12/31","13","6","11"
"2016/12/31","18","4","11"
"2016/12/31","20","2","11"
"2016/12/31","25","2","11"
"2016/12/31","25","4","11"
"2016/12/31","25","13","11"
"2016/12/31","38","8","11"
"2016/12/31","43","14","11"
"2018/4/1","40","14","11"
"2018/5/1","3","12","11"
"2018/5/1","6","8","11"
"2018/5/1","6","9","11"
"2018/5/1","9","3","11"
"2018/5/1","13","6","11"
"2018/5/1","20","8","11"
"2018/5/1","21","9","11"
"2018/5/1","22","12","11"
"2018/5/1","23","16","11"
"2018/5/1","32","6","11"
"2018/5/1","38","9","11"
"2018/6/1","22","9","11"
"2018/6/1","23","16","11"
"2018/6/1","25","16","11"
"2018/6/1","30","9","11"
"2018/6/1","37","3","11"
"2018/7/1","3","16","11"
"2018/7/1","6","1","11"
"2018/7/1","13","7","11"
"2018/7/1","33","8","11"
"2018/7/1","38","8","11"
"2018/7/1","47","3","11"
"2018/8/1","3","8","11"
"2018/8/1","6","12","11"
"2018/8/1","14","12","11"
"2018/8/1","17","13","11"
"2018/8/1","18","13","11"
"2018/8/1","21","12","11"
"2018/8/1","22","7","11"
"2018/8/1","25","1","11"
"2018/8/1","25","13","11"
"2018/8/1","30","8","11"
"2018/8/1","33","7","11"
"2018/8/1","38","8","11"
"2018/8/1","38","12","11"
"2018/8/1","47","3","11"
"2018/9/1","3","7","11"
"2018/9/1","6","4","11"
"2018/9/1","6","12","11"
"2018/9/1","14","4","11"
"2018/9/1","21","4","11"
"2018/9/1","22","7","11"
"2018/9/1","24","3","11"
"2018/9/1","30","4","11"
"2018/9/1","30","8","11"
"2018/9/1","33","13","11"
"2018/9/1","35","13","11"
"2018/9/1","36","3","11"
"2018/9/1","38","8","11"
"2018/9/1","38","13","11"
"2018/9/1","43","1","11"
"2018/10/1","4","8","11"
"2018/10/1","6","6","11"
"2018/10/1","6","7","11"
"2018/10/1","7","8","11"
"2018/10/1","18","8","11"
"2018/10/1","20","7","11"
"2018/10/1","22","12","11"
"2018/10/1","23","8","11"
"2018/10/1","24","16","11"
"2018/10/1","33","12","11"
"2018/10/1","38","7","11"
"2018/10/1","41","14","11"
"2018/10/1","46","16","11"
"2018/11/1","2","6","11"
"2018/11/1","3","12","11"
"2018/11/1","14","16","11"
"2018/11/1","17","3","11"
"2018/11/1","25","8","11"
"2018/11/1","26","6","11"
"2018/11/1","33","12","11"
"2016/1/1","13","1","12"
"2016/2/1","14","1","12"
"2016/2/1","14","13","12"
"2016/2/1","21","13","12"
"2016/2/29","1","4","12"
"2016/2/29","9","3","12"
"2016/2/29","14","4","12"
"2016/2/29","20","4","12"
"2016/2/29","22","7","12"
"2016/2/29","33","8","12"
"2016/3/31","13","13","12"
"2017/3/1","43","3","12"
"2017/4/1","10","3","12"
"2017/4/1","22","3","12"
"2017/4/1","32","6","12"
"2017/4/1","43","6","12"
"2017/5/1","1","4","12"
"2017/5/1","9","3","12"
"2017/5/1","14","4","12"
"2017/10/1","3","8","12"
"2017/10/1","9","16","12"
"2017/10/1","30","8","12"
"2017/11/1","1","6","12"
"2017/11/1","9","7","12"
"2017/11/1","14","6","12"
"2017/11/1","20","8","12"
"2017/11/1","21","6","12"
"2017/11/1","25","8","12"
"2017/11/1","32","2","12"
"2017/11/1","43","2","12"
"2017/12/1","10","8","12"
"2017/12/1","14","2","12"
"2017/12/1","20","13","12"
"2017/12/1","32","6","12"
"2017/12/1","32","14","12"
"2017/12/1","33","3","12"
"2017/12/1","35","3","12"
"2017/12/1","38","3","12"
"2017/12/1","43","6","12"
"2017/12/1","43","14","12"
"2017/5/1","1","6","12"
"2017/5/1","9","7","12"
"2017/5/1","14","6","12"
"2017/5/1","20","8","12"
"2017/5/1","21","6","12"
"2017/5/1","25","8","12"
"2017/5/1","32","2","12"
"2017/5/1","43","2","12"
"2016/5/31","3","8","12"
"2016/5/31","9","16","12"
"2016/5/31","30","8","12"
"2016/6/30","10","8","12"
"2016/6/30","14","2","12"
"2016/6/30","20","13","12"
"2016/6/30","32","6","12"
"2016/6/30","32","14","12"
"2016/6/30","33","3","12"
"2016/6/30","35","3","12"
"2016/6/30","38","3","12"
"2016/6/30","43","6","12"
"2016/6/30","43","14","12"
"2016/7/31","13","13","12"
"2018/3/1","13","6","12"
"2018/3/1","13","16","12"
"2018/3/1","17","9","12"
"2018/3/1","35","12","12"
"2018/3/1","43","1","12"
"2018/3/1","47","14","12"
"2018/4/1","13","7","12"
"2017/5/1","20","4","12"
"2017/5/1","22","7","12"
"2017/5/1","33","8","12"
"2017/6/1","3","4","12"
"2017/6/1","6","4","12"
"2017/6/1","17","1","12"
"2017/7/1","13","1","12"
"2017/8/1","13","13","12"
"2017/9/1","14","1","12"
"2017/9/1","14","13","12"
"2017/9/1","21","13","12"
"2016/8/31","1","6","12"
"2016/8/31","9","7","12"
"2016/8/31","14","6","12"
"2016/8/31","20","8","12"
"2016/8/31","21","6","12"
"2016/8/31","25","8","12"
"2016/8/31","32","2","12"
"2016/8/31","43","2","12"
"2016/9/30","13","1","12"
"2016/10/31","1","6","12"
"2016/10/31","9","7","12"
"2016/10/31","14","6","12"
"2016/10/31","20","8","12"
"2016/10/31","21","6","12"
"2016/10/31","25","8","12"
"2016/10/31","32","2","12"
"2016/10/31","43","2","12"
"2016/11/30","3","8","12"
"2016/11/30","9","16","12"
"2018/1/1","3","2","12"
"2018/1/1","13","6","12"
"2018/1/1","14","4","12"
"2018/1/1","22","13","12"
"2018/1/1","32","3","12"
"2018/1/1","43","3","12"
"2018/2/1","1","12","12"
"2018/2/1","10","8","12"
"2018/2/1","13","1","12"
"2018/2/1","13","2","12"
"2018/2/1","13","13","12"
"2018/2/1","14","12","12"
"2018/2/1","21","12","12"
"2018/2/1","32","2","12"
"2018/2/1","33","12","12"
"2018/2/1","35","4","12"
"2018/3/1","3","8","12"
"2018/3/1","3","9","12"
